venta_id,fecha,año,mes,trimestre,modelo,marca,tipo,segmento,precio_lista,precio_venta,descuento_pct,descuento_monto,precio_final,accesorios_monto,precio_total,costo_vehiculo,margen_bruto,margen_pct,ganancia_neta,vendedor,zona,senioridad,comision_vendedor,financiacion,origen_lead,permuta,valor_permuta,num_accesorios,dias_cierre,test_drive,rating_cliente
VTA-00817,2023-03-28,2023,3,Q1,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8450000,0,0,8450000,0,8450000,5900000,2550000,30.2,2550000,Sofía Herrera,Sur,Senior,291525,Cuotas 12x,Web,0,0,0,2,0,5
VTA-01360,2023-03-28,2023,3,Q1,Ford Ranger,Ford,Pickup,Premium,24000000,24350000,4,974000,23376000,0,23376000,17200000,6176000,26.4,6176000,Sofía Herrera,Sur,Senior,806472,Cuotas 12x,Showroom,0,0,0,8,1,4
VTA-01634,2023-03-29,2023,3,Q1,Renault Kwid,Renault,Hatchback,Económico,3500000,3600000,2,72000,3528000,633770,4161770,2600000,928000,26.3,1181508,Lucía Fernández,Norte,Semi-Senior,92610,Cuotas 24x,Web,0,0,3,9,1,5
VTA-01346,2023-03-29,2023,3,Q1,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,52950000,0,0,52950000,164098,53114098,36400000,16550000,31.3,16615639,Valentina Cruz,Este,Senior,1887667,Cuotas 36x,Web,0,0,1,17,1,5
VTA-00053,2023-03-29,2023,3,Q1,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11050000,3,331500,10718500,0,10718500,8200000,2518500,23.5,2518500,Diego Romero,Centro,Junior,235807,Cuotas 36x,Showroom,0,0,0,10,1,4
VTA-01949,2023-03-29,2023,3,Q1,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,22900000,5,1145000,21755000,0,21755000,16500000,5255000,24.2,5255000,Carlos Méndez,Norte,Senior,700511,Cuotas 12x,Showroom,0,0,0,2,1,5
VTA-02483,2023-03-30,2023,3,Q1,Renault Duster,Renault,SUV,Intermedio,9800000,9950000,1,99500,9850500,0,9850500,7100000,2750500,27.9,2750500,Joaquín Torres,Sur,Semi-Senior,268919,Cuotas 36x,Web,0,0,0,2,0,4
VTA-02837,2023-03-30,2023,3,Q1,Toyota SW4,Toyota,SUV,Luxury,42000000,41650000,2,833000,40817000,218267,41035267,29500000,11317000,27.7,11404306,Lucía Fernández,Norte,Semi-Senior,1071446,Cuotas 12x,Web,1,16150000,1,85,1,3
VTA-01371,2023-03-31,2023,3,Q1,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,22000000,5,1100000,20900000,0,20900000,16500000,4400000,21.1,4400000,Carlos Méndez,Norte,Senior,672980,Cuotas 36x,Instagram,0,0,0,8,1,4
VTA-01295,2023-03-31,2023,3,Q1,Ford Ka,Ford,Hatchback,Económico,4000000,4100000,5,205000,3895000,174984,4069984,2950000,945000,24.3,1014993,Martín López,Oeste,Junior,77900,Cuotas 12x,Web,0,0,1,5,1,4
VTA-01772,2023-03-31,2023,3,Q1,Ford Ranger,Ford,Pickup,Premium,24000000,23550000,0,0,23550000,0,23550000,17200000,6350000,27.0,6350000,Carlos Méndez,Norte,Senior,758310,Contado,Showroom,1,6000000,0,2,1,5
VTA-00652,2023-04-01,2023,4,Q2,Ford Ranger,Ford,Pickup,Premium,24000000,23650000,0,0,23650000,0,23650000,17200000,6450000,27.3,6450000,Carlos Méndez,Norte,Senior,761530,Cuotas 36x,Showroom,0,0,0,4,1,5
VTA-00329,2023-04-01,2023,4,Q2,Toyota Hilux,Toyota,Pickup,Premium,28000000,28350000,5,1417500,26932500,112801,27045301,19800000,7132500,26.5,7177620,Carlos Méndez,Norte,Senior,867226,Contado,Showroom,0,0,1,6,1,4
VTA-01446,2023-04-02,2023,4,Q2,Renault Kwid,Renault,Hatchback,Económico,3500000,3350000,1,33500,3316500,212043,3528543,2600000,716500,21.6,801317,Martín López,Oeste,Junior,66330,Cuotas 24x,Showroom,0,0,1,2,1,4
VTA-03912,2023-04-02,2023,4,Q2,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12750000,0,0,12750000,0,12750000,9000000,3750000,29.4,3750000,Paula Gómez,Centro,Senior,425212,Cuotas 24x,Referido,1,5550000,0,2,1,5
VTA-02924,2023-04-02,2023,4,Q2,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12200000,5,610000,11590000,0,11590000,9000000,2590000,22.3,2590000,Martín López,Oeste,Junior,231800,Cuotas 36x,WhatsApp,0,0,0,18,1,3
VTA-01818,2023-04-02,2023,4,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9000000,0,0,9000000,341326,9341326,6900000,2100000,23.3,2236530,Valentina Cruz,Este,Senior,320850,Plan de ahorro,Web,1,3400000,2,8,1,4
VTA-02432,2023-04-02,2023,4,Q2,Honda HR-V,Honda,SUV,Premium,15500000,14700000,2,294000,14406000,0,14406000,11000000,3406000,23.6,3406000,Joaquín Torres,Sur,Semi-Senior,393284,Contado,Referido,0,0,0,1,0,5
VTA-01831,2023-04-02,2023,4,Q2,Toyota Hilux,Toyota,Pickup,Premium,28000000,27150000,3,814500,26335500,0,26335500,19800000,6535500,24.8,6535500,Martín López,Oeste,Junior,526710,Cuotas 24x,Web,1,4050000,0,16,1,2
VTA-03419,2023-04-03,2023,4,Q2,Ford Ranger,Ford,Pickup,Premium,24000000,24100000,1,241000,23859000,425015,24284015,17200000,6659000,27.9,6829006,Lucía Fernández,Norte,Semi-Senior,626299,Contado,Showroom,0,0,2,2,1,4
VTA-01067,2023-04-03,2023,4,Q2,Toyota Hilux,Toyota,Pickup,Premium,28000000,28850000,0,0,28850000,209273,29059273,19800000,9050000,31.4,9133709,Paula Gómez,Centro,Senior,962147,Contado,Showroom,1,11250000,1,3,1,5
VTA-01963,2023-04-03,2023,4,Q2,Renault Sandero,Renault,Hatchback,Económico,4800000,5000000,2,100000,4900000,151414,5051414,3500000,1400000,28.6,1460565,Lucía Fernández,Norte,Semi-Senior,128625,Cuotas 12x,Showroom,0,0,2,1,0,4
VTA-01422,2023-04-04,2023,4,Q2,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5600000,4,224000,5376000,0,5376000,4200000,1176000,21.9,1176000,Diego Romero,Centro,Junior,118272,Cuotas 36x,Referido,0,0,0,5,1,5
VTA-02405,2023-04-04,2023,4,Q2,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11700000,3,351000,11349000,0,11349000,8200000,3149000,27.7,3149000,Paula Gómez,Centro,Senior,378489,Cuotas 12x,Llamada entrante,1,2150000,0,9,0,5
VTA-01956,2023-04-04,2023,4,Q2,Honda Civic,Honda,Sedán,Premium,16000000,16250000,2,325000,15925000,0,15925000,11400000,4525000,28.4,4525000,Sofía Herrera,Sur,Senior,549412,Cuotas 12x,Web,1,4400000,0,2,1,3
VTA-01083,2023-04-04,2023,4,Q2,Ford Territory,Ford,SUV,Premium,18000000,17900000,2,358000,17542000,212704,17754704,12900000,4642000,26.5,4727081,Lucía Fernández,Norte,Semi-Senior,460478,Cuotas 12x,Referido,0,0,1,7,1,5
VTA-02513,2023-04-04,2023,4,Q2,Renault Sandero,Renault,Hatchback,Económico,4800000,4650000,2,93000,4557000,0,4557000,3500000,1057000,23.2,1057000,Sofía Herrera,Sur,Senior,157216,Cuotas 24x,Instagram,0,0,0,9,1,4
VTA-03035,2023-04-04,2023,4,Q2,Renault Oroch,Renault,Pickup,Intermedio,13000000,12600000,0,0,12600000,251941,12851941,9400000,3200000,25.4,3300776,Lucía Fernández,Norte,Semi-Senior,330750,Contado,Web,0,0,1,2,0,4
VTA-01828,2023-04-05,2023,4,Q2,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21350000,0,0,21350000,355966,21705966,15800000,5550000,26.0,5692386,Joaquín Torres,Sur,Semi-Senior,582855,Contado,Referido,1,3550000,2,4,1,5
VTA-02289,2023-04-05,2023,4,Q2,Ford Ranger,Ford,Pickup,Premium,24000000,22850000,1,228500,22621500,141196,22762696,17200000,5421500,24.0,5477978,Carlos Méndez,Norte,Senior,728412,Plan de ahorro,Showroom,0,0,1,3,0,5
VTA-02360,2023-04-05,2023,4,Q2,Jeep Compass,Jeep,SUV,Luxury,25000000,24250000,3,727500,23522500,0,23522500,17800000,5722500,24.3,5722500,Lucía Fernández,Norte,Semi-Senior,617466,Cuotas 12x,Showroom,0,0,0,1,1,5
VTA-03740,2023-04-06,2023,4,Q2,Renault Oroch,Renault,Pickup,Intermedio,13000000,12650000,4,506000,12144000,381832,12525832,9400000,2744000,22.6,2896732,Lucía Fernández,Norte,Semi-Senior,318780,Leasing,Web,0,0,2,10,0,4
VTA-01878,2023-04-06,2023,4,Q2,Toyota Hilux,Toyota,Pickup,Premium,28000000,27500000,1,275000,27225000,187675,27412675,19800000,7425000,27.3,7500070,Joaquín Torres,Sur,Semi-Senior,743242,Contado,WhatsApp,0,0,1,3,1,4
VTA-00407,2023-04-07,2023,4,Q2,BMW Serie 3,BMW,Sedán,Luxury,48000000,46300000,1,463000,45837000,0,45837000,33600000,12237000,26.7,12237000,Valentina Cruz,Este,Senior,1634089,Cuotas 24x,Showroom,0,0,0,3,1,5
VTA-02907,2023-04-08,2023,4,Q2,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5850000,2,117000,5733000,0,5733000,4200000,1533000,26.7,1533000,Joaquín Torres,Sur,Semi-Senior,156511,Cuotas 12x,Showroom,0,0,0,3,1,4
VTA-00378,2023-04-08,2023,4,Q2,Ford Territory,Ford,SUV,Premium,18000000,17550000,2,351000,17199000,0,17199000,12900000,4299000,25.0,4299000,Martín López,Oeste,Junior,343980,Plan de ahorro,Showroom,0,0,0,33,0,3
VTA-01776,2023-04-08,2023,4,Q2,Ford EcoSport,Ford,SUV,Intermedio,10500000,10100000,0,0,10100000,0,10100000,7600000,2500000,24.8,2500000,Joaquín Torres,Sur,Semi-Senior,275730,Plan de ahorro,Instagram,1,4200000,0,9,1,5
VTA-03927,2023-04-08,2023,4,Q2,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10650000,1,106500,10543500,144629,10688129,7900000,2643500,25.1,2701351,Joaquín Torres,Sur,Semi-Senior,287838,Leasing,Showroom,1,2150000,1,11,0,5
VTA-03123,2023-04-09,2023,4,Q2,Ford Territory,Ford,SUV,Premium,18000000,17400000,1,174000,17226000,56335,17282335,12900000,4326000,25.1,4348534,Lucía Fernández,Norte,Semi-Senior,452182,Cuotas 36x,Showroom,1,6550000,1,32,1,4
VTA-03780,2023-04-09,2023,4,Q2,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12300000,2,246000,12054000,0,12054000,9000000,3054000,25.3,3054000,Lucía Fernández,Norte,Semi-Senior,316418,Cuotas 36x,Showroom,1,2900000,0,3,1,4
VTA-02435,2023-04-09,2023,4,Q2,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,8100000,5,405000,7695000,0,7695000,5600000,2095000,27.2,2095000,Joaquín Torres,Sur,Semi-Senior,210074,Cuotas 36x,Web,1,1950000,0,5,1,5
VTA-03171,2023-04-10,2023,4,Q2,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,14550000,0,0,14550000,347367,14897367,10200000,4350000,29.9,4488946,Valentina Cruz,Este,Senior,518707,Cuotas 24x,Instagram,1,5400000,2,3,1,5
VTA-03506,2023-04-10,2023,4,Q2,Toyota Hilux,Toyota,Pickup,Premium,28000000,27800000,4,1112000,26688000,178288,26866288,19800000,6888000,25.8,6959315,Lucía Fernández,Norte,Semi-Senior,700560,Contado,Showroom,0,0,1,5,1,4
VTA-02074,2023-04-11,2023,4,Q2,Renault Duster,Renault,SUV,Intermedio,9800000,9550000,0,0,9550000,404895,9954895,7100000,2450000,25.7,2611958,Lucía Fernández,Norte,Semi-Senior,250688,Cuotas 36x,Llamada entrante,0,0,2,22,1,5
VTA-03190,2023-04-12,2023,4,Q2,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5550000,0,0,5550000,0,5550000,4200000,1350000,24.3,1350000,Martín López,Oeste,Junior,111000,Cuotas 24x,Llamada entrante,0,0,0,1,1,5
VTA-00629,2023-04-12,2023,4,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9400000,0,0,9400000,543609,9943609,6900000,2500000,26.6,2717443,Lucía Fernández,Norte,Semi-Senior,246750,Cuotas 36x,Web,0,0,2,3,1,4
VTA-02829,2023-04-13,2023,4,Q2,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5800000,2,116000,5684000,0,5684000,4200000,1484000,26.1,1484000,Paula Gómez,Centro,Senior,189561,Cuotas 12x,Showroom,0,0,0,5,1,4
VTA-01253,2023-04-13,2023,4,Q2,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23600000,1,236000,23364000,461445,23825445,16500000,6864000,29.4,7048578,Joaquín Torres,Sur,Semi-Senior,637837,Cuotas 24x,Showroom,0,0,2,28,0,5
VTA-02967,2023-04-13,2023,4,Q2,Toyota SW4,Toyota,SUV,Luxury,42000000,40500000,2,810000,39690000,0,39690000,29500000,10190000,25.7,10190000,Diego Romero,Centro,Junior,873180,Cuotas 24x,Llamada entrante,0,0,0,3,1,5
VTA-01652,2023-04-13,2023,4,Q2,Honda Civic,Honda,Sedán,Premium,16000000,15950000,0,0,15950000,257303,16207303,11400000,4550000,28.5,4652921,Martín López,Oeste,Junior,319000,Cuotas 12x,Instagram,0,0,2,19,1,4
VTA-00860,2023-04-13,2023,4,Q2,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8000000,0,0,8000000,51322,8051322,6100000,1900000,23.8,1920528,Carlos Méndez,Norte,Senior,257600,Cuotas 24x,Showroom,0,0,1,2,1,4
VTA-03946,2023-04-13,2023,4,Q2,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4350000,3,130500,4219500,0,4219500,3100000,1119500,26.5,1119500,Lucía Fernández,Norte,Semi-Senior,110762,Contado,Instagram,0,0,0,5,1,2
VTA-01870,2023-04-13,2023,4,Q2,Renault Kwid,Renault,Hatchback,Económico,3500000,3350000,3,100500,3249500,256134,3505634,2600000,649500,20.0,751953,Martín López,Oeste,Junior,64990,Cuotas 12x,Llamada entrante,1,1400000,1,3,1,5
VTA-01844,2023-04-14,2023,4,Q2,Renault Duster,Renault,SUV,Intermedio,9800000,9700000,1,97000,9603000,258016,9861016,7100000,2503000,26.1,2606206,Carlos Méndez,Norte,Senior,309217,Plan de ahorro,Showroom,1,3800000,1,19,1,4
VTA-03042,2023-04-14,2023,4,Q2,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,13800000,5,690000,13110000,182088,13292088,10200000,2910000,22.2,2982835,Valentina Cruz,Este,Senior,467371,Contado,Web,0,0,1,2,0,5
VTA-00586,2023-04-14,2023,4,Q2,Jeep Renegade,Jeep,SUV,Premium,17500000,16450000,0,0,16450000,194151,16644151,12500000,3950000,24.0,4027660,Joaquín Torres,Sur,Semi-Senior,449085,Cuotas 12x,Showroom,0,0,1,1,0,5
VTA-01184,2023-04-15,2023,4,Q2,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,51750000,3,1552500,50197500,51272,50248772,36400000,13797500,27.5,13818008,Diego Romero,Centro,Junior,1104345,Contado,Showroom,0,0,1,9,1,4
VTA-00905,2023-04-15,2023,4,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9250000,3,277500,8972500,113262,9085762,6900000,2072500,23.1,2117804,Paula Gómez,Centro,Senior,299233,Cuotas 24x,Referido,0,0,1,19,0,4
VTA-03583,2023-04-16,2023,4,Q2,Honda HR-V,Honda,SUV,Premium,15500000,15300000,3,459000,14841000,0,14841000,11000000,3841000,25.9,3841000,Joaquín Torres,Sur,Semi-Senior,405159,Contado,Showroom,0,0,0,2,1,4
VTA-01499,2023-04-16,2023,4,Q2,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,22800000,0,0,22800000,190087,22990087,15800000,7000000,30.7,7076034,Sofía Herrera,Sur,Senior,786600,Cuotas 24x,Showroom,0,0,1,23,1,5
VTA-03531,2023-04-17,2023,4,Q2,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8100000,3,243000,7857000,0,7857000,5900000,1957000,24.9,1957000,Joaquín Torres,Sur,Semi-Senior,214496,Cuotas 24x,Web,0,0,0,15,1,4
VTA-00753,2023-04-17,2023,4,Q2,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4050000,4,162000,3888000,0,3888000,3100000,788000,20.3,788000,Joaquín Torres,Sur,Semi-Senior,106142,Cuotas 12x,Showroom,1,1300000,0,1,1,4
VTA-00798,2023-04-17,2023,4,Q2,Ford Ka,Ford,Hatchback,Económico,4000000,4150000,0,0,4150000,0,4150000,2950000,1200000,28.9,1200000,Lucía Fernández,Norte,Semi-Senior,108938,Cuotas 12x,Web,1,1150000,0,14,1,4
VTA-00076,2023-04-18,2023,4,Q2,Ford Territory,Ford,SUV,Premium,18000000,17950000,4,718000,17232000,0,17232000,12900000,4332000,25.1,4332000,Martín López,Oeste,Junior,344640,Cuotas 36x,Showroom,0,0,0,11,1,5
VTA-03259,2023-04-18,2023,4,Q2,Renault Sandero,Renault,Hatchback,Económico,4800000,4950000,4,198000,4752000,105431,4857431,3500000,1252000,26.3,1294172,Valentina Cruz,Este,Senior,169409,Cuotas 12x,Web,1,1450000,2,7,1,5
VTA-01628,2023-04-18,2023,4,Q2,Honda Civic,Honda,Sedán,Premium,16000000,16300000,5,815000,15485000,346736,15831736,11400000,4085000,26.4,4223694,Sofía Herrera,Sur,Senior,534232,Contado,Llamada entrante,1,4250000,2,9,0,5
VTA-02595,2023-04-18,2023,4,Q2,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8250000,0,0,8250000,0,8250000,5900000,2350000,28.5,2350000,Joaquín Torres,Sur,Semi-Senior,225225,Leasing,Referido,0,0,0,48,0,5
VTA-00762,2023-04-19,2023,4,Q2,Toyota Hilux,Toyota,Pickup,Premium,28000000,27850000,3,835500,27014500,428110,27442610,19800000,7214500,26.7,7385744,Joaquín Torres,Sur,Semi-Senior,737496,Cuotas 12x,Showroom,0,0,2,15,0,4
VTA-00701,2023-04-19,2023,4,Q2,Ford Ka,Ford,Hatchback,Económico,4000000,4100000,2,82000,4018000,487071,4505071,2950000,1068000,26.6,1262828,Diego Romero,Centro,Junior,88396,Cuotas 24x,Referido,0,0,3,3,1,5
VTA-02703,2023-04-19,2023,4,Q2,Toyota Hilux,Toyota,Pickup,Premium,28000000,28300000,0,0,28300000,642356,28942356,19800000,8500000,30.0,8756942,Martín López,Oeste,Junior,566000,Leasing,Web,0,0,3,55,1,3
VTA-01109,2023-04-19,2023,4,Q2,Ford Ka,Ford,Hatchback,Económico,4000000,3800000,0,0,3800000,205831,4005831,2950000,850000,22.4,932332,Sofía Herrera,Sur,Senior,131100,Leasing,WhatsApp,0,0,1,1,1,4
VTA-00030,2023-04-19,2023,4,Q2,Renault Kwid,Renault,Hatchback,Económico,3500000,3600000,0,0,3600000,250331,3850331,2600000,1000000,27.8,1100132,Sofía Herrera,Sur,Senior,124200,Cuotas 36x,Instagram,0,0,1,1,0,3
VTA-02470,2023-04-19,2023,4,Q2,Renault Oroch,Renault,Pickup,Intermedio,13000000,12950000,0,0,12950000,0,12950000,9400000,3550000,27.4,3550000,Valentina Cruz,Este,Senior,461667,Cuotas 12x,Referido,0,0,0,4,1,4
VTA-03239,2023-04-19,2023,4,Q2,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5650000,5,282500,5367500,0,5367500,4200000,1167500,21.8,1167500,Valentina Cruz,Este,Senior,191351,Cuotas 36x,Instagram,0,0,0,2,0,5
VTA-01430,2023-04-20,2023,4,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9700000,2,194000,9506000,0,9506000,6900000,2606000,27.4,2606000,Valentina Cruz,Este,Senior,338889,Contado,Showroom,1,3850000,0,6,1,5
VTA-02120,2023-04-21,2023,4,Q2,Ford Ka,Ford,Hatchback,Económico,4000000,4100000,2,82000,4018000,0,4018000,2950000,1068000,26.6,1068000,Lucía Fernández,Norte,Semi-Senior,105472,Contado,Web,0,0,0,16,1,4
VTA-03377,2023-04-21,2023,4,Q2,Renault Kwid,Renault,Hatchback,Económico,3500000,3450000,0,0,3450000,281072,3731072,2600000,850000,24.6,962428,Joaquín Torres,Sur,Semi-Senior,94185,Contado,Showroom,0,0,1,4,0,5
VTA-00235,2023-04-21,2023,4,Q2,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,52700000,1,527000,52173000,147129,52320129,36400000,15773000,30.2,15831851,Paula Gómez,Centro,Senior,1739970,Cuotas 24x,Web,0,0,1,10,1,4
VTA-02638,2023-04-21,2023,4,Q2,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11750000,0,0,11750000,192341,11942341,8200000,3550000,30.2,3626936,Valentina Cruz,Este,Senior,418887,Contado,Web,0,0,1,5,0,4
VTA-01051,2023-04-21,2023,4,Q2,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,53400000,2,1068000,52332000,0,52332000,36400000,15932000,30.4,15932000,Valentina Cruz,Este,Senior,1865636,Contado,Showroom,0,0,0,9,1,5
VTA-02191,2023-04-23,2023,4,Q2,Jeep Compass,Jeep,SUV,Luxury,25000000,25400000,1,254000,25146000,0,25146000,17800000,7346000,29.2,7346000,Carlos Méndez,Norte,Senior,809701,Cuotas 24x,Referido,0,0,0,7,1,5
VTA-03522,2023-04-23,2023,4,Q2,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,14000000,0,0,14000000,319425,14319425,10200000,3800000,27.1,3927770,Valentina Cruz,Este,Senior,499100,Leasing,Llamada entrante,0,0,2,1,1,4
VTA-02171,2023-04-24,2023,4,Q2,Jeep Renegade,Jeep,SUV,Premium,17500000,17800000,0,0,17800000,0,17800000,12500000,5300000,29.8,5300000,Joaquín Torres,Sur,Semi-Senior,485940,Cuotas 36x,Web,0,0,0,5,1,4
VTA-00802,2023-04-24,2023,4,Q2,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10650000,2,213000,10437000,0,10437000,7900000,2537000,24.3,2537000,Paula Gómez,Centro,Senior,348074,Cuotas 12x,Showroom,1,3200000,0,6,0,4
VTA-01671,2023-04-24,2023,4,Q2,Ford Ranger,Ford,Pickup,Premium,24000000,23250000,0,0,23250000,78060,23328060,17200000,6050000,26.0,6081224,Paula Gómez,Centro,Senior,775387,Cuotas 12x,Web,0,0,1,22,1,3
VTA-01724,2023-04-24,2023,4,Q2,Honda Civic,Honda,Sedán,Premium,16000000,15700000,0,0,15700000,0,15700000,11400000,4300000,27.4,4300000,Paula Gómez,Centro,Senior,523595,Cuotas 12x,Llamada entrante,0,0,0,10,1,5
VTA-00121,2023-04-25,2023,4,Q2,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,22100000,2,442000,21658000,0,21658000,16500000,5158000,23.8,5158000,Joaquín Torres,Sur,Semi-Senior,591263,Cuotas 12x,Web,1,7300000,0,15,1,1
VTA-00615,2023-04-25,2023,4,Q2,Ford EcoSport,Ford,SUV,Intermedio,10500000,10650000,3,319500,10330500,0,10330500,7600000,2730500,26.4,2730500,Paula Gómez,Centro,Senior,344522,Plan de ahorro,Referido,0,0,0,7,1,3
VTA-00883,2023-04-25,2023,4,Q2,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,21950000,0,0,21950000,0,21950000,16500000,5450000,24.8,5450000,Paula Gómez,Centro,Senior,732032,Contado,Web,0,0,0,3,1,5
VTA-02908,2023-04-25,2023,4,Q2,Renault Sandero,Renault,Hatchback,Económico,4800000,4650000,2,93000,4557000,286524,4843524,3500000,1057000,23.2,1171609,Diego Romero,Centro,Junior,100254,Contado,Web,1,1050000,2,5,1,5
VTA-02431,2023-04-25,2023,4,Q2,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11550000,1,115500,11434500,138724,11573224,8200000,3234500,28.3,3289989,Carlos Méndez,Norte,Senior,368191,Contado,Web,0,0,2,7,1,5
VTA-00910,2023-04-25,2023,4,Q2,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9050000,3,271500,8778500,247196,9025696,6900000,1878500,21.4,1977378,Martín López,Oeste,Junior,175570,Cuotas 12x,Instagram,0,0,1,3,0,4
VTA-02544,2023-04-25,2023,4,Q2,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7750000,5,387500,7362500,218453,7580953,5600000,1762500,23.9,1849881,Sofía Herrera,Sur,Senior,254006,Cuotas 24x,Web,0,0,1,8,1,5
VTA-02181,2023-04-26,2023,4,Q2,Ford Ka,Ford,Hatchback,Económico,4000000,3850000,2,77000,3773000,167227,3940227,2950000,823000,21.8,889890,Joaquín Torres,Sur,Semi-Senior,103003,Plan de ahorro,Web,0,0,1,2,1,4
VTA-03961,2023-04-26,2023,4,Q2,Honda Civic,Honda,Sedán,Premium,16000000,16450000,4,658000,15792000,0,15792000,11400000,4392000,27.8,4392000,Martín López,Oeste,Junior,315840,Cuotas 36x,Llamada entrante,0,0,0,43,1,5
VTA-03732,2023-04-26,2023,4,Q2,Toyota SW4,Toyota,SUV,Luxury,42000000,40500000,0,0,40500000,137188,40637188,29500000,11000000,27.2,11054875,Joaquín Torres,Sur,Semi-Senior,1105650,Cuotas 36x,Web,0,0,1,36,1,5
VTA-02253,2023-04-27,2023,4,Q2,Renault Sandero,Renault,Hatchback,Económico,4800000,5000000,0,0,5000000,0,5000000,3500000,1500000,30.0,1500000,Lucía Fernández,Norte,Semi-Senior,131250,Cuotas 12x,Referido,0,0,0,1,0,3
VTA-00621,2023-04-27,2023,4,Q2,Toyota Hilux,Toyota,Pickup,Premium,28000000,28500000,1,285000,28215000,332162,28547162,19800000,8415000,29.8,8547864,Joaquín Torres,Sur,Semi-Senior,770270,Contado,Showroom,0,0,2,9,0,4
VTA-00496,2023-04-28,2023,4,Q2,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8750000,1,87500,8662500,56616,8719116,6100000,2562500,29.6,2585146,Joaquín Torres,Sur,Semi-Senior,236486,Cuotas 24x,Showroom,0,0,1,2,1,5
VTA-00550,2023-04-28,2023,4,Q2,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10800000,1,108000,10692000,0,10692000,7900000,2792000,26.1,2792000,Diego Romero,Centro,Junior,235224,Leasing,Web,1,4100000,0,7,0,4
VTA-02505,2023-04-29,2023,4,Q2,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10400000,0,0,10400000,0,10400000,7900000,2500000,24.0,2500000,Joaquín Torres,Sur,Semi-Senior,283920,Cuotas 12x,Showroom,0,0,0,9,1,3
VTA-03614,2023-04-29,2023,4,Q2,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,52500000,3,1575000,50925000,172617,51097617,36400000,14525000,28.5,14594046,Valentina Cruz,Este,Senior,1815476,Cuotas 12x,Web,0,0,1,6,1,4
VTA-00148,2023-04-29,2023,4,Q2,Renault Oroch,Renault,Pickup,Intermedio,13000000,12950000,1,129500,12820500,0,12820500,9400000,3420500,26.7,3420500,Lucía Fernández,Norte,Semi-Senior,336538,Cuotas 24x,Web,1,4500000,0,1,1,3
VTA-03915,2023-04-29,2023,4,Q2,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21000000,1,210000,20790000,110593,20900593,15800000,4990000,24.0,5034237,Diego Romero,Centro,Junior,457380,Cuotas 12x,WhatsApp,1,6900000,1,8,1,5
